passport_id,Origin,Destination,Requirement
PASS831567,Germany,Peru,Visa Free
PASS05344b,Germany,Philippines,Visa Free
PASS42b8fc,Germany,Poland,Visa Free
PASSa218ae,Germany,Portugal,Visa Free
PASS9fd6d3,Germany,Puerto Rico,Visa Free
PASSd68982,Germany,Qatar,Visa Free
PASS675fc9,Germany,Reunion,Visa Free
PASS22e7aa,Germany,Romania,Visa Free
PASS0b3587,Germany,Russian Federation,Visa Required
PASS2369bd,Germany,Rwanda,Visa Free
PASSb2cfa1,Germany,Samoa,Visa Free
PASS892f0b,Germany,San Marino,Visa Free
PASS64058f,Germany,Sao Tome and Principe,Visa Free
PASSc1e6c7,Germany,Saudi Arabia,Visa Free
PASSa5df11,Germany,Senegal,Visa Free
PASS119da8,Germany,Serbia,Visa Free
PASS900d77,Germany,Seychelles,Visa Free
PASSe821b8,Germany,Sierra Leone,Visa Free
PASS62672b,Germany,Singapore,Visa Free
PASS1983ad,Germany,Slovakia,Visa Free
PASS85791c,Germany,Slovenia,Visa Free
PASS9455d2,Germany,Solomon Islands,Visa Free
PASS67890a,Germany,Somalia,Visa Free
PASSfd5a5d,Germany,South Africa,Visa Free
PASS49a11b,Germany,South Korea,Visa Free
PASScabacb,Germany,South Sudan,Visa Required
PASSc127c4,Germany,Spain,Visa Free
PASSf69a9e,Germany,Sri Lanka,Visa Free
PASS65e5a0,Germany,St. Helena,Visa Free
PASSfb548c,Germany,St. Kitts and Nevis,Visa Free
PASS28bae6,Germany,St. Lucia,Visa Free
PASS1e7f75,Germany,St. Maarten,Visa Free
PASSde0ae0,Germany,St. Vincent and the Grenadines,Visa Free
PASSca9d94,Germany,Sudan,Visa Required
PASS28bc01,Germany,Suriname,Visa Free
PASSdbc3f8,Germany,Sweden,Visa Free
PASS945694,Germany,Switzerland,Visa Free
PASS259f6f,Germany,Syria,Visa Required
PASSc46413,Germany,Taiwan (Chinese Taipei),Visa Free
PASS7ff5ae,Germany,Tajikistan,Visa Free
PASS832074,Germany,Tanzania,Visa Free
PASS9bf0b7,Germany,Thailand,Visa Free
PASS18bc97,Germany,The Gambia,Visa Free
PASSe37991,Germany,Timor-Leste,Visa Free
PASS7d469d,Germany,Togo,Visa Required
PASSba751d,Germany,Tonga,Visa Free
PASSf2e263,Germany,Trinidad and Tobago,Visa Free
PASS7a7f0b,Germany,Tunisia,Visa Free
PASS0645e5,Germany,Turkmenistan,Visa Required
PASS22bca5,Germany,Turks and Caicos Islands,Visa Free
PASS9f3b48,Germany,Tuvalu,Visa Free
PASS7af2ff,Germany,Türkiye,Visa Free
PASSe545bb,Germany,US Virgin Islands,Visa Free
PASS8ef748,Germany,Uganda,Visa Required
PASS3773b7,Germany,Ukraine,Visa Free
PASSdaeef9,Germany,United Arab Emirates,Visa Free
PASSa5053a,Germany,United Kingdom,Visa Free
PASSae01cb,Germany,United States,Visa Free
PASSd57d46,Germany,Uruguay,Visa Free
PASS7d23f8,Germany,Uzbekistan,Visa Free
PASS5ced20,Germany,Vanuatu,Visa Free
PASS7f893d,Germany,Vatican City,Visa Free
PASS02f48f,Germany,Venezuela,Visa Free
PASSa9812c,Germany,Vietnam,Visa Free
PASSc84d49,Germany,Yemen,Visa Required
PASS829f58,Germany,Zambia,Visa Free
PASS5e0335,Germany,Zimbabwe,Visa Free
PASSc6b999,Germany,eSwatini,Visa Free
PASSa48b3f,Ghana,Afghanistan,Visa Required
PASSa84f4a,Ghana,Albania,Visa Required
PASS9cf793,Ghana,Algeria,Visa Required
PASS685d06,Ghana,American Samoa,Visa Required
PASSde92df,Ghana,Andorra,Visa Required
PASS013aca,Ghana,Angola,Visa Required
PASS19c2ae,Ghana,Anguilla,Visa Required
PASSdd98d3,Ghana,Antigua and Barbuda,Visa Required
PASSf03101,Ghana,Argentina,Visa Required
PASS1d3e32,Ghana,Armenia,Visa Required
PASSeaf833,Ghana,Aruba,Visa Required
PASSe1206a,Ghana,Australia,Visa Required
PASS29b0eb,Ghana,Austria,Visa Required
PASS9bf3e8,Ghana,Azerbaijan,Visa Required
PASS531b54,Ghana,Bahamas,Visa Free
PASS963298,Ghana,Bahrain,Visa Required
PASS0527a2,Ghana,Bangladesh,Visa Free
PASSc1e2ed,Ghana,Barbados,Visa Free
PASSaf7551,Ghana,Belarus,Visa Required
PASS9c585f,Ghana,Belgium,Visa Required
PASSaf244a,Ghana,Belize,Visa Free
PASS258308,Ghana,Benin,Visa Free
PASSf3cfee,Ghana,Bermuda,Visa Required
PASS916bea,Ghana,Bhutan,Visa Required
PASSb78ca0,Ghana,Bolivia,Visa Free
PASS0821ef,Ghana,Bonaire; St. Eustatius and Saba,Visa Required
PASS7001fe,Ghana,Bosnia and Herzegovina,Visa Required
PASSb9ea54,Ghana,Botswana,Visa Required
PASS4e5b12,Ghana,Brazil,Visa Required
PASS591bcb,Ghana,British Virgin Islands,Visa Free
PASSbabf84,Ghana,Brunei,Visa Required
PASS5896db,Ghana,Bulgaria,Visa Required
PASS06623e,Ghana,Burkina Faso,Visa Free
PASS01d9ed,Ghana,Burundi,Visa Free
PASSd22fca,Ghana,Cambodia,Visa Free
PASScb6db9,Ghana,Cameroon,Visa Required
PASS4a7577,Ghana,Canada,Visa Required
PASSdfb285,Ghana,Cape Verde Islands,Visa Free
PASS273264,Ghana,Cayman Islands,Visa Required
PASS2d4f30,Ghana,Central African Republic,Visa Required
PASS464c0c,Ghana,Chad,Visa Required
PASS292508,Ghana,Chile,Visa Required
PASS4f43b4,Ghana,China,Visa Required
PASS0fe553,Ghana,Colombia,Visa Required
PASS68555a,Ghana,Comoro Islands,Visa Free
PASSa61514,Ghana,Congo (Dem. Rep.),Visa Required
PASS5eb216,Ghana,Congo (Rep.),Visa Required
PASSc4288c,Ghana,Cook Islands,Visa Free
PASSed8af4,Ghana,Costa Rica,Visa Required
PASSf3c987,Ghana,Cote d'Ivoire,Visa Free
PASSa6a3ca,Ghana,Croatia,Visa Required
PASSc79fdb,Ghana,Cuba,Visa Required
PASS6b7f2f,Ghana,Curacao,Visa Required
PASS692c52,Ghana,Cyprus,Visa Required
PASS016037,Ghana,Czechia,Visa Required
PASS33e95a,Ghana,Denmark,Visa Required
PASS281755,Ghana,Djibouti,Visa Free
PASS0c9cd7,Ghana,Dominica,Visa Free
PASS8a952b,Ghana,Dominican Republic,Visa Required
PASS529a34,Ghana,Ecuador,Visa Required
PASS57d2a1,Ghana,Egypt,Visa Required
PASS31d63d,Ghana,El Salvador,Visa Required
PASS2d12ed,Ghana,Equatorial Guinea,Visa Required
PASS96afae,Ghana,Eritrea,Visa Required
PASS76657b,Ghana,Estonia,Visa Required
PASS9987bf,Ghana,Ethiopia,Visa Free
PASS58e65e,Ghana,Falkland Islands,Visa Required
PASSfc30cc,Ghana,Faroe Islands,Visa Required
PASSe0ff91,Ghana,Fiji,Visa Free
PASS42c23a,Ghana,Finland,Visa Required
PASSa96816,Ghana,France,Visa Required
PASS32efaf,Ghana,French Guiana,Visa Required
PASSfe2366,Ghana,French Polynesia,Visa Required
PASSf43fc5,Ghana,French West Indies,Visa Required
PASS175070,Ghana,Gabon,Visa Required
PASSd77a3e,Ghana,Georgia,Visa Required
PASS18fd82,Ghana,Germany,Visa Required
PASScb186f,Ghana,Gibraltar,Visa Required
PASSd0f6d8,Ghana,Greece,Visa Required
PASS025cf4,Ghana,Greenland,Visa Required
PASSf6c42a,Ghana,Grenada,Visa Free
PASS1d0e1b,Ghana,Guam,Visa Required
PASS94d067,Ghana,Guatemala,Visa Required
PASS329566,Ghana,Guinea,Visa Free
PASSb01ceb,Ghana,Guinea-Bissau,Visa Free
PASSb5a89f,Ghana,Guyana,Visa Free
PASS4b8a88,Ghana,Haiti,Visa Free
PASSf791fc,Ghana,Honduras,Visa Required
PASS708452,Ghana,Hong Kong (SAR China),Visa Required
PASSfb9226,Ghana,Hungary,Visa Required
PASS351815,Ghana,Iceland,Visa Required
PASS1bb1de,Ghana,India,Visa Required
PASSa7759f,Ghana,Indonesia,Visa Required
PASS04e5d1,Ghana,Iran,Visa Free
PASSb83356,Ghana,Iraq,Visa Required
PASSf56212,Ghana,Ireland,Visa Required
PASS23cce6,Ghana,Israel,Visa Required
PASSa1adb9,Ghana,Italy,Visa Required
PASSfa4a92,Ghana,Jamaica,Visa Free
PASS42507d,Ghana,Japan,Visa Required
PASS13d2ec,Ghana,Jordan,Visa Free
PASSd17b17,Ghana,Kazakhstan,Visa Required
PASS9e9732,Ghana,Kenya,Visa Free
PASSe32b8e,Ghana,Kiribati,Visa Free
PASS68adae,Ghana,Kosovo,Visa Required
PASS58c070,Ghana,Kuwait,Visa Required
PASS0faba3,Ghana,Kyrgyzstan,Visa Required
PASS75f636,Ghana,Laos,Visa Required
PASS2ab763,Ghana,Latvia,Visa Required
PASSf6b9e4,Ghana,Lebanon,Visa Required
PASSf51f90,Ghana,Lesotho,Visa Required
PASS678d3d,Ghana,Liberia,Visa Free
PASS51e518,Ghana,Libya,Visa Required
PASSaf0364,Ghana,Liechtenstein,Visa Required
PASS8f1c1d,Ghana,Lithuania,Visa Required
PASS994d52,Ghana,Luxembourg,Visa Required
PASS32a8c0,Ghana,Macao (SAR China),Visa Free
PASS57cf35,Ghana,Madagascar,Visa Free
PASSa757d3,Ghana,Malawi,Visa Free
PASS2dbe02,Ghana,Malaysia,Visa Required
PASSa31932,Ghana,Maldives,Visa Free
PASSb80fff,Ghana,Mali,Visa Free
PASS250a88,Ghana,Malta,Visa Required
PASSdb8b85,Ghana,Marshall Islands,Visa Required
PASS58d740,Ghana,Mauritania,Visa Required
PASS0a665b,Ghana,Mauritius,Visa Free
PASSd5023a,Ghana,Mayotte,Visa Required
PASSda9098,Ghana,Mexico,Visa Required
PASSd042e4,Ghana,Micronesia,Visa Free
PASS61eabb,Ghana,Moldova,Visa Required
PASS86ec69,Ghana,Monaco,Visa Required
PASS94b4ce,Ghana,Mongolia,Visa Required
PASS6ac5ac,Ghana,Montenegro,Visa Required
PASS8b2722,Ghana,Montserrat,Visa Free
PASS734c4a,Ghana,Morocco,Visa Required
PASS861adb,Ghana,Mozambique,Visa Free
PASS2ab88d,Ghana,Myanmar,Visa Required
PASS4feb17,Ghana,Namibia,Visa Required
PASS69c9bf,Ghana,Nauru,Visa Required
PASSf27d72,Ghana,Nepal,Visa Required
PASS6e2873,Ghana,Netherlands,Visa Required
PASS6db29b,Ghana,New Caledonia,Visa Required
PASS8b2fbb,Ghana,New Zealand,Visa Required
PASS69285b,Ghana,Nicaragua,Visa Free
PASSddb525,Ghana,Niger,Visa Free
PASS60be87,Ghana,Nigeria,Visa Free
PASS710ff2,Ghana,Niue,Visa Free
PASSbbf65d,Ghana,North Korea,Visa Required
PASSb89af2,Ghana,North Macedonia,Visa Required
PASSb48d8b,Ghana,Northern Mariana Islands,Visa Required
PASSe62dc9,Ghana,Norway,Visa Required
PASSf912c0,Ghana,Oman,Visa Required
PASSc61139,Ghana,Pakistan,Visa Required
PASS12bf86,Ghana,Palau Islands,Visa Free
PASS38d71f,Ghana,Palestinian Territory,Visa Required
PASS48d769,Ghana,Panama,Visa Required
PASS5734e4,Ghana,Papua New Guinea,Visa Required
PASS3677db,Ghana,Paraguay,Visa Required
PASSca2d61,Ghana,Peru,Visa Required
PASS379ba7,Ghana,Philippines,Visa Free
PASS8f0c35,Ghana,Poland,Visa Required
PASS65a023,Ghana,Portugal,Visa Required
PASS871396,Ghana,Puerto Rico,Visa Required
PASS184411,Ghana,Qatar,Visa Required
PASS55df75,Ghana,Reunion,Visa Required
PASS3f49cc,Ghana,Romania,Visa Required
PASS7ac0f5,Ghana,Russian Federation,Visa Required
PASSd2bd62,Ghana,Rwanda,Visa Free
PASS06e4eb,Ghana,Samoa,Visa Free
PASSc6bf4b,Ghana,San Marino,Visa Required
PASSa96ad4,Ghana,Sao Tome and Principe,Visa Required
PASS540b79,Ghana,Saudi Arabia,Visa Required
PASS819540,Ghana,Senegal,Visa Free
PASS8609b4,Ghana,Serbia,Visa Required
PASS02b97a,Ghana,Seychelles,Visa Free
PASScda2fa,Ghana,Sierra Leone,Visa Free
PASSe0c0c1,Ghana,Singapore,Visa Free
PASS963519,Ghana,Slovakia,Visa Required
PASS091770,Ghana,Slovenia,Visa Required
PASSbc2160,Ghana,Solomon Islands,Visa Required
PASS462939,Ghana,Somalia,Visa Free
PASS9d1377,Ghana,South Africa,Visa Free
PASSd477ca,Ghana,South Korea,Visa Required
PASSb9c525,Ghana,South Sudan,Visa Required
PASS369813,Ghana,Spain,Visa Required
PASS23d978,Ghana,Sri Lanka,Visa Required
PASSf0a666,Ghana,St. Helena,Visa Required
PASS1f44b7,Ghana,St. Kitts and Nevis,Visa Free
PASS4ae226,Ghana,St. Lucia,Visa Free
PASSc1f143,Ghana,St. Maarten,Visa Required
PASS350e7d,Ghana,St. Vincent and the Grenadines,Visa Free
PASSfe61dd,Ghana,Sudan,Visa Required
PASS719918,Ghana,Suriname,Visa Required
PASS578b16,Ghana,Sweden,Visa Required
PASScabce2,Ghana,Switzerland,Visa Required
PASSa290c1,Ghana,Syria,Visa Required
PASSd9fcf1,Ghana,Taiwan (Chinese Taipei),Visa Required
PASS05d714,Ghana,Tajikistan,Visa Required
PASSaa254f,Ghana,Tanzania,Visa Free
PASS8783f5,Ghana,Thailand,Visa Required
PASS10d8d9,Ghana,The Gambia,Visa Free
PASSfbe1af,Ghana,Timor-Leste,Visa Free
PASS45584e,Ghana,Togo,Visa Free
PASS974434,Ghana,Tonga,Visa Required
PASS6ad19b,Ghana,Trinidad and Tobago,Visa Free
PASSba74ec,Ghana,Tunisia,Visa Required
PASSe2566f,Ghana,Turkmenistan,Visa Required
PASSa4c040,Ghana,Turks and Caicos Islands,Visa Required
PASS71d653,Ghana,Tuvalu,Visa Free
PASS2a7801,Ghana,Türkiye,Visa Required
PASSc41f93,Ghana,US Virgin Islands,Visa Required
PASSc8b733,Ghana,Uganda,Visa Free
PASSb47bf0,Ghana,Ukraine,Visa Required
PASSef91d6,Ghana,United Arab Emirates,Visa Required
PASS8d5594,Ghana,United Kingdom,Visa Required
PASS5026c3,Ghana,United States,Visa Required
PASS139e31,Ghana,Uruguay,Visa Required
PASS870d57,Ghana,Uzbekistan,Visa Required
PASSfc9c19,Ghana,Vanuatu,Visa Free
PASS0dcf8b,Ghana,Vatican City,Visa Required
PASS285a5a,Ghana,Venezuela,Visa Required
PASS226898,Ghana,Vietnam,Visa Required
PASSbca93f,Ghana,Yemen,Visa Required
PASS0e4a35,Ghana,Zambia,Visa Free
PASS107de8,Ghana,Zimbabwe,Visa Free
PASS8d569d,Ghana,eSwatini,Visa Free
PASSf14fdd,Greece,Afghanistan,Visa Required
PASS8ecd2a,Greece,Albania,Visa Free
PASS98622b,Greece,Algeria,Visa Required
PASS80fb9f,Greece,American Samoa,Visa Free
PASSab9db4,Greece,Andorra,Visa Free
PASSaf8498,Greece,Angola,Visa Free
PASSdf5f50,Greece,Anguilla,Visa Free
PASSa82246,Greece,Antigua and Barbuda,Visa Free
PASS3326e2,Greece,Argentina,Visa Free
PASS01d457,Greece,Armenia,Visa Free
PASSd7ca2e,Greece,Aruba,Visa Free
PASSec3545,Greece,Australia,Visa Free
PASS4f73cc,Greece,Austria,Visa Free
PASS1e5120,Greece,Azerbaijan,Visa Required
PASSa5caa5,Greece,Bahamas,Visa Free
PASS7e51c8,Greece,Bahrain,Visa Free
PASS3c9a15,Greece,Bangladesh,Visa Free
PASS3079c8,Greece,Barbados,Visa Free
PASS0f76aa,Greece,Belarus,Visa Free
PASSfa8c4b,Greece,Belgium,Visa Free
PASSbe71a0,Greece,Belize,Visa Free
PASS36eedb,Greece,Benin,Visa Required
PASSf9e796,Greece,Bermuda,Visa Free
PASSe6f5b5,Greece,Bhutan,Visa Required
PASSa57b96,Greece,Bolivia,Visa Free
PASSe9ca1a,Greece,Bonaire; St. Eustatius and Saba,Visa Free
PASS23d1a9,Greece,Bosnia and Herzegovina,Visa Free
PASS970021,Greece,Botswana,Visa Free
PASS53609a,Greece,Brazil,Visa Free
PASS3843d6,Greece,British Virgin Islands,Visa Free
PASSc7a951,Greece,Brunei,Visa Free
PASS941a6a,Greece,Bulgaria,Visa Free
PASS245988,Greece,Burkina Faso,Visa Required
PASS891c19,Greece,Burundi,Visa Free
PASS47ba27,Greece,Cambodia,Visa Free
PASSa6a642,Greece,Cameroon,Visa Required
PASS75bc09,Greece,Canada,Visa Free
PASSbb5b05,Greece,Cape Verde Islands,Visa Free
PASS8fcf27,Greece,Cayman Islands,Visa Free
PASS2bb2a2,Greece,Central African Republic,Visa Required
PASS5c6cc4,Greece,Chad,Visa Required
PASS925cb1,Greece,Chile,Visa Free
PASSd6e1a4,Greece,China,Visa Free
PASS8bdf40,Greece,Colombia,Visa Free
PASSbca5da,Greece,Comoro Islands,Visa Free
PASSf5d850,Greece,Congo (Dem. Rep.),Visa Required
PASSfbaf28,Greece,Congo (Rep.),Visa Required
PASS07a36f,Greece,Cook Islands,Visa Free
PASSc6cf6a,Greece,Costa Rica,Visa Free
PASS481185,Greece,Cote d'Ivoire,Visa Required
PASSff30eb,Greece,Croatia,Visa Free
PASS2ba7aa,Greece,Cuba,Visa Required
PASS8284dd,Greece,Curacao,Visa Free
PASSf6d1d1,Greece,Cyprus,Visa Free
PASS7a9c8c,Greece,Czechia,Visa Free
PASSe4b406,Greece,Denmark,Visa Free
PASSe8eb1d,Greece,Djibouti,Visa Free
PASScb9fc2,Greece,Dominica,Visa Free
PASS8ccb0d,Greece,Dominican Republic,Visa Free
PASSc78e93,Greece,Ecuador,Visa Free
PASS674694,Greece,Egypt,Visa Free
PASS51df07,Greece,El Salvador,Visa Free
PASS38a736,Greece,Equatorial Guinea,Visa Required
PASS5f9000,Greece,Eritrea,Visa Required
PASSb7b87f,Greece,Estonia,Visa Free
PASSa7ee66,Greece,Ethiopia,Visa Free
PASS6be115,Greece,Falkland Islands,Visa Free
PASSa41d76,Greece,Faroe Islands,Visa Free
PASS64886f,Greece,Fiji,Visa Free
PASSaef37c,Greece,Finland,Visa Free
PASSce6ad1,Greece,France,Visa Free
PASS78e6ce,Greece,French Guiana,Visa Free
PASSd388ad,Greece,French Polynesia,Visa Free
PASS3b27c3,Greece,French West Indies,Visa Free
PASS4a9fb6,Greece,Gabon,Visa Required
PASS382c20,Greece,Georgia,Visa Free
PASS1dbd52,Greece,Germany,Visa Free
PASS9b3458,Greece,Ghana,Visa Required
PASSd5e94c,Greece,Gibraltar,Visa Free
PASS0e9c9b,Greece,Greenland,Visa Free
PASS32e7e5,Greece,Grenada,Visa Free
PASS5ed121,Greece,Guam,Visa Free
PASS737635,Greece,Guatemala,Visa Free
PASS834854,Greece,Guinea,Visa Required
PASSc8aa89,Greece,Guinea-Bissau,Visa Free
PASS93cf5e,Greece,Guyana,Visa Free
PASS1a9979,Greece,Haiti,Visa Free
PASS83ca64,Greece,Honduras,Visa Free
PASSe74295,Greece,Hong Kong (SAR China),Visa Free
PASS0d7a7e,Greece,Hungary,Visa Free
PASS0e7b8e,Greece,Iceland,Visa Free
PASS409acb,Greece,India,Visa Required
PASS591667,Greece,Indonesia,Visa Free
PASS4d41c7,Greece,Iran,Visa Free
PASS0eef13,Greece,Iraq,Visa Free
PASS15cef8,Greece,Ireland,Visa Free
PASScd1c39,Greece,Israel,Visa Free
PASSdc82a4,Greece,Italy,Visa Free
PASS5bc8cc,Greece,Jamaica,Visa Free
PASS834621,Greece,Japan,Visa Free
PASSef5456,Greece,Jordan,Visa Free
PASS526c66,Greece,Kazakhstan,Visa Free
PASS061bab,Greece,Kenya,Visa Free
PASSa81cf3,Greece,Kiribati,Visa Free
PASSbe9759,Greece,Kosovo,Visa Free
PASSddab39,Greece,Kuwait,Visa Free
PASS9538d1,Greece,Kyrgyzstan,Visa Free
PASS980dfa,Greece,Laos,Visa Free
PASSc23678,Greece,Latvia,Visa Free
PASSd12655,Greece,Lebanon,Visa Free
PASS27a21b,Greece,Lesotho,Visa Required
PASSb4375c,Greece,Liberia,Visa Required
PASS476f21,Greece,Libya,Visa Required
PASSbf2888,Greece,Liechtenstein,Visa Free
PASS10292d,Greece,Lithuania,Visa Free
PASS7bcb59,Greece,Luxembourg,Visa Free
PASS52acd3,Greece,Macao (SAR China),Visa Free
PASSba912a,Greece,Madagascar,Visa Free
PASSf14ef6,Greece,Malawi,Visa Free
PASS9ab731,Greece,Malaysia,Visa Free
PASS548740,Greece,Maldives,Visa Free
PASS516a9d,Greece,Mali,Visa Required
PASSc0fc7d,Greece,Malta,Visa Free
PASS8e348b,Greece,Marshall Islands,Visa Free
PASSd5c3bd,Greece,Mauritania,Visa Required
PASSeedc92,Greece,Mauritius,Visa Free
PASS0dc88c,Greece,Mayotte,Visa Free
PASSbba3ee,Greece,Mexico,Visa Free
PASSc6afa3,Greece,Micronesia,Visa Free
PASS5a1fd2,Greece,Moldova,Visa Free
PASS19be39,Greece,Monaco,Visa Free
PASS8b47ef,Greece,Mongolia,Visa Free
PASS46f369,Greece,Montenegro,Visa Free
PASSa76b0e,Greece,Montserrat,Visa Free
PASSba7c96,Greece,Morocco,Visa Free
PASS3177e8,Greece,Mozambique,Visa Free
PASSa55da1,Greece,Myanmar,Visa Free
PASS5ea507,Greece,Namibia,Visa Free
PASS067a66,Greece,Nauru,Visa Required
PASSae29b8,Greece,Nepal,Visa Free
PASS615b40,Greece,Netherlands,Visa Free
PASS1e0211,Greece,New Caledonia,Visa Free
PASSe6b133,Greece,New Zealand,Visa Free
PASS92919c,Greece,Nicaragua,Visa Free
PASS87df4d,Greece,Niger,Visa Required
PASS4a9e9d,Greece,Nigeria,Visa Required
PASS511480,Greece,Niue,Visa Free
PASS5f05f8,Greece,North Korea,Visa Required
PASS2df5ab,Greece,North Macedonia,Visa Free
PASS5f5bd8,Greece,Northern Mariana Islands,Visa Free
PASSc365ae,Greece,Norway,Visa Free
PASS9344b3,Greece,Oman,Visa Free
PASS2c59a6,Greece,Pakistan,Visa Required
PASS9dfbe2,Greece,Palau Islands,Visa Free
PASS78ad57,Greece,Palestinian Territory,Visa Free
PASS54911f,Greece,Panama,Visa Free
PASS2ab48a,Greece,Papua New Guinea,Visa Required
PASS38a1b4,Greece,Paraguay,Visa Free
PASSd1006b,Greece,Peru,Visa Free
PASS27112a,Greece,Philippines,Visa Free
PASS74b6bb,Greece,Poland,Visa Free
PASSe5bcf1,Greece,Portugal,Visa Free
PASSb60407,Greece,Puerto Rico,Visa Free
PASSffbc8b,Greece,Qatar,Visa Free
PASSc74bd2,Greece,Reunion,Visa Free
PASS194d68,Greece,Romania,Visa Free
PASSe50985,Greece,Russian Federation,Visa Required
PASS1832c3,Greece,Rwanda,Visa Free
PASS9d90f4,Greece,Samoa,Visa Free
PASSf88392,Greece,San Marino,Visa Free
PASS130606,Greece,Sao Tome and Principe,Visa Free
PASS5327e7,Greece,Saudi Arabia,Visa Free
PASSf0e36b,Greece,Senegal,Visa Free
PASS456e27,Greece,Serbia,Visa Free
PASSdb2345,Greece,Seychelles,Visa Free
PASS55c311,Greece,Sierra Leone,Visa Free
PASSd90a9c,Greece,Singapore,Visa Free
PASS552b67,Greece,Slovakia,Visa Free
PASS3da8b7,Greece,Slovenia,Visa Free
PASSf6e29f,Greece,Solomon Islands,Visa Free
PASS9c59aa,Greece,Somalia,Visa Free
PASS2091e6,Greece,South Africa,Visa Free
PASSa63c69,Greece,South Korea,Visa Free
PASS03f810,Greece,South Sudan,Visa Required
PASS202e05,Greece,Spain,Visa Free
PASS70f840,Greece,Sri Lanka,Visa Free
PASS256dfb,Greece,St. Helena,Visa Free
PASS902b19,Greece,St. Kitts and Nevis,Visa Free
PASS22aea8,Greece,St. Lucia,Visa Free
PASS9761c0,Greece,St. Maarten,Visa Free
PASSa70f82,Greece,St. Vincent and the Grenadines,Visa Free
PASSefb375,Greece,Sudan,Visa Required
PASSda2789,Greece,Suriname,Visa Free
PASS26cd89,Greece,Sweden,Visa Free
PASSc3740d,Greece,Switzerland,Visa Free
PASSe050fc,Greece,Syria,Visa Required
PASS32e4e1,Greece,Taiwan (Chinese Taipei),Visa Free
PASS9f2af6,Greece,Tajikistan,Visa Free
PASS676d73,Greece,Tanzania,Visa Free
PASSe9cc30,Greece,Thailand,Visa Free
PASS4dd7f8,Greece,The Gambia,Visa Free
PASS54c939,Greece,Timor-Leste,Visa Free
PASS7269ba,Greece,Togo,Visa Required
PASS787022,Greece,Tonga,Visa Free
PASSa96996,Greece,Trinidad and Tobago,Visa Free
PASS8c7f0c,Greece,Tunisia,Visa Free
PASSa37c5b,Greece,Turkmenistan,Visa Required
PASS780577,Greece,Turks and Caicos Islands,Visa Free
PASS635c5e,Greece,Tuvalu,Visa Free
PASS70318f,Greece,Türkiye,Visa Free
PASSe1fc05,Greece,US Virgin Islands,Visa Free
PASS7cc519,Greece,Uganda,Visa Required
PASSaa7752,Greece,Ukraine,Visa Free
PASS676f6f,Greece,United Arab Emirates,Visa Free
PASSb50e18,Greece,United Kingdom,Visa Free
PASS0a229f,Greece,United States,Visa Free
PASS3e0dc1,Greece,Uruguay,Visa Free
PASS1eda9d,Greece,Uzbekistan,Visa Free
PASS0c42f3,Greece,Vanuatu,Visa Free
PASSe7236c,Greece,Vatican City,Visa Free
PASSba868a,Greece,Venezuela,Visa Free
PASSe1fad5,Greece,Vietnam,Visa Required
PASScbe8f2,Greece,Yemen,Visa Required
PASS361f5f,Greece,Zambia,Visa Free
PASSb851ef,Greece,Zimbabwe,Visa Free
PASS75d184,Greece,eSwatini,Visa Free
PASS279b70,Grenada,Afghanistan,Visa Required
PASS646a63,Grenada,Albania,Visa Required
PASS8098fb,Grenada,Algeria,Visa Required
PASScdb904,Grenada,American Samoa,Visa Required
PASS6c86c8,Grenada,Andorra,Visa Free
PASS887dfa,Grenada,Angola,Visa Free
PASSf72992,Grenada,Anguilla,Visa Free
PASSa2858a,Grenada,Antigua and Barbuda,Visa Free
PASS0555c5,Grenada,Argentina,Visa Free
PASSfd0afc,Grenada,Armenia,Visa Required
PASS782c89,Grenada,Aruba,Visa Free
PASS38d5af,Grenada,Australia,Visa Required
PASSbb50a3,Grenada,Austria,Visa Free
PASS6fe9da,Grenada,Azerbaijan,Visa Required
PASS60529d,Grenada,Bahamas,Visa Free
PASS730d7b,Grenada,Bahrain,Visa Required
PASSc60228,Grenada,Bangladesh,Visa Free
PASSfb6760,Grenada,Barbados,Visa Free
PASSc3ba82,Grenada,Belarus,Visa Required
PASS9e6df1,Grenada,Belgium,Visa Free
PASS5aed60,Grenada,Belize,Visa Free
PASSdcf0f1,Grenada,Benin,Visa Free
PASS30a025,Grenada,Bermuda,Visa Free
PASSa3a8b9,Grenada,Bhutan,Visa Required
PASS5a3e30,Grenada,Bolivia,Visa Free
PASS92b94a,Grenada,Bonaire; St. Eustatius and Saba,Visa Free
PASS2be601,Grenada,Bosnia and Herzegovina,Visa Free
PASS7ed7cb,Grenada,Botswana,Visa Free
PASS6d2921,Grenada,Brazil,Visa Free
PASS61cc0c,Grenada,British Virgin Islands,Visa Free
PASSa03e3e,Grenada,Brunei,Visa Required
PASSfdd1de,Grenada,Bulgaria,Visa Free
PASSdfef3e,Grenada,Burkina Faso,Visa Required
PASS95224a,Grenada,Burundi,Visa Free
PASSd21e25,Grenada,Cambodia,Visa Free
PASS5cfa1f,Grenada,Cameroon,Visa Required
PASS016428,Grenada,Canada,Visa Required
PASSeb8591,Grenada,Cape Verde Islands,Visa Free
PASSdca9ff,Grenada,Cayman Islands,Visa Free
PASS92a169,Grenada,Central African Republic,Visa Required
PASSacd235,Grenada,Chad,Visa Required
PASSc4005e,Grenada,Chile,Visa Free
