history_id,user_id,flight_id,city,country,issued_passport,visa_required,flight_dep,flight_arr,length_of_stay,restaurants,hotels
HIST0f87839a,USER5e2ac19f,FLY5a04e7,Dubai,United Arab Emirates,Bangladesh,Visa Required,Jessore,Dubai,13,"['RESTO2fc452', 'RESTO82af76', 'RESTOd4a290', 'RESTO301769', 'RESTO8b1c60', 'RESTO4b852f', 'RESTO19112a', 'RESTO3e2212', 'RESTO265fd6', 'RESTOcf3e0c', 'RESTO91daaa', 'RESTO3ecf6c', 'RESTOd65a0c', 'RESTO588994', 'RESTO64fcf0', 'RESTO157846', 'RESTOc811dd', 'RESTO879f0f', 'RESTOeaf22e', 'RESTObe3105']","['HOTad404c', 'HOTd64b28', 'HOTabff8f', 'HOT46cd99']"
HIST37c409df,USER5d29c2b0,FLY786faf,London,United Kingdom,Bangladesh,Visa Required,Chittagong,London,12,"['RESTO6bc0e3', 'RESTO1d0984', 'RESTO006c0c', 'RESTO8a18c6', 'RESTOe1162d', 'RESTO6f47a9', 'RESTO0d36de', 'RESTO0d4f52', 'RESTOb9a21a', 'RESTO1ac4e3', 'RESTOc0b4cb', 'RESTO82e2a6', 'RESTO03b7b2', 'RESTO78189b', 'RESTO8d65c2', 'RESTO33b6b9', 'RESTOcd6e90', 'RESTOfeb448', 'RESTO15602c', 'RESTO3c208c']","['HOTcbe623', 'HOT66d7f4', 'HOT91a871', 'HOTf6d432']"
HIST73336612,USER6222e9b3,FLYe363dd,London,United Kingdom,Luxembourg,Visa Free,Cox's Bazar,London,14,"['RESTO0d4f52', 'RESTOcd6e90', 'RESTOb9a21a', 'RESTOc0b4cb', 'RESTO15602c', 'RESTO1ac4e3', 'RESTOe1162d', 'RESTO3c208c', 'RESTOfeb448', 'RESTO8d65c2', 'RESTO1d0984', 'RESTO0d36de', 'RESTO6f47a9', 'RESTO82e2a6', 'RESTO8a18c6', 'RESTO6bc0e3', 'RESTO33b6b9', 'RESTO006c0c', 'RESTO78189b', 'RESTO03b7b2']","['HOT843998', 'HOT66d7f4', 'HOTb6818d', 'HOTcbe623']"
HISTb8a1a4f8,USER50fece00,FLYa745b2,Dubai,United Arab Emirates,Poland,Visa Free,Jessore,Dubai,6,"['RESTOd4a290', 'RESTO157846', 'RESTO82af76', 'RESTO64fcf0', 'RESTO588994', 'RESTO265fd6', 'RESTO3e2212', 'RESTO19112a', 'RESTO3ecf6c', 'RESTOd65a0c', 'RESTOcf3e0c', 'RESTO91daaa', 'RESTObe3105', 'RESTOc811dd', 'RESTO2fc452', 'RESTO879f0f', 'RESTO301769', 'RESTOeaf22e']","['HOTcb8aea', 'HOT179af9']"
HIST0f74f64c,USER353b9179,FLYb303d4,Istanbul,Türkiye,Suriname,Visa Required,Jessore,Istanbul,4,[],['HOT7e45e9']
HISTe2a87c78,USER6b5b7565,FLYac0f11,London,United Kingdom,Chad,Visa Required,Cox's Bazar,London,6,"['RESTO8d65c2', 'RESTO3c208c', 'RESTO6bc0e3', 'RESTO0d36de', 'RESTO0d4f52', 'RESTOc0b4cb', 'RESTO8a18c6', 'RESTOfeb448', 'RESTOb9a21a', 'RESTO82e2a6', 'RESTOe1162d', 'RESTO1d0984']",['HOTc87b68']
HIST1a7fd7e9,USERf32a3c75,FLYb002b1,Istanbul,Türkiye,Bangladesh,Visa Required,Dhaka,Istanbul,9,[],"['HOT2b4c5c', 'HOT46ddb2']"
HISTd3458dea,USER17613028,FLY0eefea,London,United Kingdom,Bangladesh,Visa Required,Rajshahi,London,6,"['RESTO8a18c6', 'RESTO8d65c2', 'RESTO78189b', 'RESTO006c0c', 'RESTOcd6e90', 'RESTO82e2a6', 'RESTO33b6b9', 'RESTO0d36de', 'RESTOb9a21a', 'RESTOfeb448', 'RESTO1ac4e3', 'RESTO15602c', 'RESTO0d4f52', 'RESTOe1162d', 'RESTO3c208c', 'RESTO03b7b2', 'RESTO6f47a9', 'RESTO6bc0e3']","['HOT3915d1', 'HOT280fd9']"
HISTac58efb2,USER2ee53ade,FLYa144af,Dubai,United Arab Emirates,Bangladesh,Visa Required,Chittagong,Dubai,10,"['RESTO879f0f', 'RESTO265fd6', 'RESTO301769', 'RESTO82af76', 'RESTO157846', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO3e2212', 'RESTO64fcf0', 'RESTO3ecf6c', 'RESTOd4a290', 'RESTO19112a', 'RESTOc811dd', 'RESTO2fc452', 'RESTO588994', 'RESTO91daaa', 'RESTO8b1c60', 'RESTOcf3e0c', 'RESTObe3105', 'RESTOd65a0c']","['HOT9c79bf', 'HOTb66964', 'HOTcb8aea']"
HIST416ccffd,USER5e5e1a7c,FLY9a9c6c,Istanbul,Türkiye,Costa Rica,Visa Free,Cox's Bazar,Istanbul,5,[],['HOT654071']
HISTd37f7a04,USER4590f0c1,FLYb9308c,New York,United States,Azerbaijan,Visa Required,Jessore,New York,10,[],[]
HISTb97b5c62,USER0336266b,FLYa9e48c,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,5,"['RESTO0d4f52', 'RESTO6bc0e3', 'RESTO33b6b9', 'RESTO1d0984', 'RESTOcd6e90', 'RESTO0d36de', 'RESTO15602c', 'RESTO8a18c6', 'RESTOfeb448', 'RESTO78189b']",['HOTe17fc0']
HISTb8664455,USER210e15db,FLYd9052e,New York,United States,Jordan,Visa Required,Rajshahi,New York,14,[],[]
HISTaeec2e20,USER96d4bb36,FLY36c55d,Istanbul,Türkiye,Latvia,Visa Free,Jessore,Istanbul,5,[],['HOTe48f8c']
HIST82ec7714,USER02b5953b,FLYff8cf8,Istanbul,Türkiye,Bangladesh,Visa Required,Saidpur,Istanbul,13,[],"['HOT1b1a34', 'HOT0b9e7e', 'HOT729339']"
HISTc9856606,USERba9517e6,FLY85a68b,Dubai,United Arab Emirates,Vanuatu,Visa Required,Barisal,Dubai,14,"['RESTO265fd6', 'RESTO157846', 'RESTO301769', 'RESTObe3105', 'RESTO4b852f', 'RESTO3e2212', 'RESTO64fcf0', 'RESTOd65a0c', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO19112a', 'RESTO82af76', 'RESTO91daaa', 'RESTOc811dd', 'RESTO8b1c60', 'RESTO2fc452', 'RESTO879f0f', 'RESTO588994']","['HOT3eb17c', 'HOT5e4192', 'HOTb74b93', 'HOTabff8f']"
HIST657260ca,USER98711153,FLY5be0d9,Istanbul,Türkiye,Barbados,Visa Free,Rajshahi,Istanbul,14,[],"['HOT0d761d', 'HOT7e45e9', 'HOT1b1a34']"
HIST293ab102,USER767678fb,FLY1f8898,London,United Kingdom,Uzbekistan,Visa Required,Jessore,London,5,"['RESTO1ac4e3', 'RESTO33b6b9', 'RESTO03b7b2', 'RESTO15602c', 'RESTOe1162d', 'RESTO8d65c2', 'RESTO8a18c6', 'RESTO6bc0e3', 'RESTOfeb448', 'RESTO6f47a9']",['HOT31d525']
HIST16d64cbb,USER6568df5d,FLY19023a,Dubai,United Arab Emirates,Algeria,Visa Required,Jessore,Dubai,9,"['RESTO3e2212', 'RESTOd65a0c', 'RESTO64fcf0', 'RESTO8b1c60', 'RESTO265fd6', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO82af76', 'RESTO157846', 'RESTO301769', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTO2fc452', 'RESTOc811dd', 'RESTO19112a', 'RESTObe3105', 'RESTO588994', 'RESTO879f0f']","['HOTd64b28', 'HOTb74b93']"
HIST5b94f241,USERcc54bfdb,FLY3a8513,Dubai,United Arab Emirates,Bangladesh,Visa Required,Cox's Bazar,Dubai,3,"['RESTO879f0f', 'RESTO64fcf0', 'RESTObe3105', 'RESTO265fd6', 'RESTO3e2212', 'RESTO301769']",['HOT46cd99']
HISTad66cda2,USERcd47a9cf,FLY273e7f,Istanbul,Türkiye,France,Visa Free,Cox's Bazar,Istanbul,4,[],['HOT729339']
HIST657b95c0,USER6d7f2b18,FLY09df2a,Dubai,United Arab Emirates,Spain,Visa Free,Jessore,Dubai,8,"['RESTOd65a0c', 'RESTOeaf22e', 'RESTO588994', 'RESTOc811dd', 'RESTOcf3e0c', 'RESTO3ecf6c', 'RESTO265fd6', 'RESTObe3105', 'RESTO3e2212', 'RESTO157846', 'RESTO4b852f', 'RESTO879f0f', 'RESTO8b1c60', 'RESTO82af76', 'RESTO91daaa', 'RESTO64fcf0', 'RESTO19112a', 'RESTO301769', 'RESTOd4a290', 'RESTO2fc452']","['HOTe2489d', 'HOTabff8f']"
HISTb21a7728,USER50fece00,FLYee7f29,New York,United States,Poland,Visa Free,Jessore,New York,3,[],[]
HISTb35cfea7,USERd1dd907e,FLY275d74,Dubai,United Arab Emirates,Burundi,Visa Required,Saidpur,Dubai,7,"['RESTO157846', 'RESTO2fc452', 'RESTOcf3e0c', 'RESTO64fcf0', 'RESTO265fd6', 'RESTO19112a', 'RESTOd65a0c', 'RESTO82af76', 'RESTO3e2212', 'RESTOc811dd', 'RESTO879f0f', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO301769', 'RESTO91daaa', 'RESTObe3105', 'RESTO3ecf6c', 'RESTO588994', 'RESTOd4a290', 'RESTO8b1c60']","['HOT471596', 'HOT46cd99']"
HISTd141033c,USER4b7528ae,FLY2fdbf1,New York,United States,Bangladesh,Visa Required,Saidpur,New York,10,[],[]
HISTaac361c3,USERf630fe9b,FLYdd183e,Istanbul,Türkiye,Dominican Republic,Visa Free,Chittagong,Istanbul,14,[],"['HOT2b4c5c', 'HOT0db871', 'HOTe48f8c']"
HIST4b4955d2,USER5d29c2b0,FLY567201,London,United Kingdom,Bangladesh,Visa Required,Chittagong,London,6,"['RESTO1d0984', 'RESTO6f47a9', 'RESTOfeb448', 'RESTO82e2a6', 'RESTO33b6b9', 'RESTOcd6e90', 'RESTO78189b', 'RESTO1ac4e3', 'RESTO0d4f52', 'RESTOe1162d', 'RESTO8a18c6', 'RESTO8d65c2']",['HOT4bb686']
HIST06f411c1,USERf32a3c75,FLYa11bcd,New York,United States,Bangladesh,Visa Required,Dhaka,New York,8,[],[]
HISTef153e96,USERd3ca4196,FLY870cc8,New York,United States,South Africa,Visa Required,Rajshahi,New York,8,[],[]
HIST546c5312,USER0fc118b0,FLYf3ea13,London,United Kingdom,Bangladesh,Visa Required,Dhaka,London,11,"['RESTO1d0984', 'RESTO6f47a9', 'RESTO03b7b2', 'RESTO8a18c6', 'RESTO33b6b9', 'RESTOc0b4cb', 'RESTO006c0c', 'RESTO1ac4e3', 'RESTOb9a21a', 'RESTO78189b', 'RESTOe1162d', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTO82e2a6', 'RESTO0d4f52', 'RESTO0d36de', 'RESTO15602c', 'RESTO8d65c2', 'RESTOfeb448', 'RESTO3c208c']","['HOT36c006', 'HOTbdde71', 'HOT8610df']"
HIST454048f4,USER2ee53ade,FLY2adb93,London,United Kingdom,Bangladesh,Visa Required,Chittagong,London,10,"['RESTO6f47a9', 'RESTO3c208c', 'RESTO8a18c6', 'RESTO15602c', 'RESTO8d65c2', 'RESTO03b7b2', 'RESTOb9a21a', 'RESTO78189b', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTOc0b4cb', 'RESTO006c0c', 'RESTO0d36de', 'RESTOfeb448', 'RESTO0d4f52', 'RESTO1ac4e3', 'RESTO1d0984', 'RESTO33b6b9', 'RESTO6bc0e3', 'RESTOe1162d']","['HOT93b5d6', 'HOTb12a6f', 'HOTb2e9ff']"
HIST4e89ae41,USERc3e09789,FLYc8f092,Dubai,United Arab Emirates,Bangladesh,Visa Required,Sylhet Osmani,Dubai,8,"['RESTO19112a', 'RESTObe3105', 'RESTO3e2212', 'RESTOc811dd', 'RESTOd4a290', 'RESTOeaf22e', 'RESTO588994', 'RESTOd65a0c', 'RESTO4b852f', 'RESTO301769', 'RESTO2fc452', 'RESTO157846', 'RESTOcf3e0c', 'RESTO82af76', 'RESTO64fcf0', 'RESTO8b1c60']","['HOT9f31bc', 'HOT179af9']"
HIST20521b6e,USERbcd274c7,FLYe3db8d,London,United Kingdom,Croatia,Visa Free,Cox's Bazar,London,6,"['RESTO1ac4e3', 'RESTO78189b', 'RESTOc0b4cb', 'RESTO03b7b2', 'RESTO6f47a9', 'RESTOe1162d', 'RESTO006c0c', 'RESTO8d65c2', 'RESTO82e2a6', 'RESTOfeb448', 'RESTO33b6b9', 'RESTO1d0984', 'RESTOcd6e90', 'RESTO0d4f52', 'RESTOb9a21a', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO15602c']","['HOT3915d1', 'HOT843998']"
HISTa04e89d3,USER6bfc12c5,FLY84ce3f,New York,United States,Kenya,Visa Required,Barisal,New York,10,[],[]
HISTbfa41e2d,USER50fece00,FLYd8d0e1,Dubai,United Arab Emirates,Poland,Visa Free,Jessore,Dubai,11,"['RESTO64fcf0', 'RESTO879f0f', 'RESTOcf3e0c', 'RESTOd65a0c', 'RESTO82af76', 'RESTOd4a290', 'RESTO91daaa', 'RESTObe3105', 'RESTO265fd6', 'RESTO3ecf6c', 'RESTO2fc452', 'RESTO157846', 'RESTO8b1c60', 'RESTO19112a', 'RESTO3e2212', 'RESTO4b852f', 'RESTOeaf22e', 'RESTO301769', 'RESTO588994', 'RESTOc811dd']","['HOTa76daa', 'HOT46cd99', 'HOT5e4192']"
HIST702233e4,USERc605a006,FLY9e8ef1,Istanbul,Türkiye,Bhutan,Visa Required,Chittagong,Istanbul,3,[],['HOT729339']
HIST7c7faf39,USERb4191586,FLY674602,New York,United States,North Macedonia,Visa Required,Saidpur,New York,11,[],[]
HISTb9f051ab,USER767678fb,FLY436e08,Istanbul,Türkiye,Uzbekistan,Visa Free,Jessore,Istanbul,10,[],"['HOT81dfcb', 'HOTe48f8c']"
HISTd7efd7e9,USERcb889026,FLY5b12a4,London,United Kingdom,Barbados,Visa Free,Dhaka,London,5,"['RESTOe1162d', 'RESTO03b7b2', 'RESTO0d4f52', 'RESTO78189b', 'RESTOc0b4cb', 'RESTOcd6e90', 'RESTO1ac4e3', 'RESTO006c0c', 'RESTO33b6b9', 'RESTOfeb448']",['HOT8610df']
HISTd20837d6,USERd138ec8c,FLY243895,New York,United States,Estonia,Visa Free,Dhaka,New York,10,[],[]
HIST88c6e36e,USERa029d092,FLY535964,New York,United States,Bangladesh,Visa Required,Sylhet Osmani,New York,4,[],[]
HIST16debf7b,USER2d18eeea,FLY618f0c,Dubai,United Arab Emirates,Bangladesh,Visa Required,Jessore,Dubai,11,"['RESTO4b852f', 'RESTO91daaa', 'RESTOc811dd', 'RESTOeaf22e', 'RESTO82af76', 'RESTO157846', 'RESTOd65a0c', 'RESTO19112a', 'RESTO64fcf0', 'RESTO265fd6', 'RESTO301769', 'RESTO3e2212', 'RESTO2fc452', 'RESTO8b1c60', 'RESTO3ecf6c', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO588994', 'RESTO879f0f', 'RESTObe3105']","['HOT46cd99', 'HOT9c79bf']"
HIST9f199b26,USERf630fe9b,FLY386299,Dubai,United Arab Emirates,Dominican Republic,Visa Required,Chittagong,Dubai,13,"['RESTO157846', 'RESTO91daaa', 'RESTO19112a', 'RESTO265fd6', 'RESTOd65a0c', 'RESTO64fcf0', 'RESTO301769', 'RESTO879f0f', 'RESTO4b852f', 'RESTO3ecf6c', 'RESTO82af76', 'RESTO2fc452', 'RESTO3e2212', 'RESTO588994', 'RESTOc811dd', 'RESTO8b1c60', 'RESTOeaf22e', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTObe3105']","['HOT471596', 'HOT13e0df', 'HOTad404c', 'HOT3fb1cd']"
HIST7020f43b,USEReca29d4c,FLY72ee39,Dubai,United Arab Emirates,Qatar,Visa Free,Barisal,Dubai,3,"['RESTOc811dd', 'RESTO301769', 'RESTOd65a0c', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTO64fcf0', 'RESTO82af76', 'RESTO157846', 'RESTO879f0f']",['HOT3fb1cd']
HISTaa08c1c8,USERc605a006,FLYe1b63d,Istanbul,Türkiye,Bhutan,Visa Required,Chittagong,Istanbul,13,[],"['HOT106713', 'HOT0db871', 'HOT7e45e9', 'HOT7fc258']"
HIST7d338f80,USERfb2bc2c0,FLY2b323b,Dubai,United Arab Emirates,Tonga,Visa Required,Cox's Bazar,Dubai,12,"['RESTO82af76', 'RESTOd4a290', 'RESTOcf3e0c', 'RESTOeaf22e', 'RESTOc811dd', 'RESTO3e2212', 'RESTObe3105', 'RESTO19112a', 'RESTO91daaa', 'RESTOd65a0c', 'RESTO301769', 'RESTO157846', 'RESTO879f0f', 'RESTO64fcf0', 'RESTO4b852f', 'RESTO265fd6', 'RESTO2fc452', 'RESTO588994', 'RESTO3ecf6c', 'RESTO8b1c60']","['HOT3473a9', 'HOT179af9', 'HOT3eb17c', 'HOT5e4192']"
HISTbba93222,USERaf1161cd,FLY8c581f,Istanbul,Türkiye,Mongolia,Visa Free,Cox's Bazar,Istanbul,8,[],"['HOT1b1a34', 'HOT729339']"
HIST353a3f74,USERc3118fb6,FLYaefcfc,Istanbul,Türkiye,Haiti,Visa Free,Chittagong,Istanbul,8,[],"['HOT0b9e7e', 'HOT2b4c5c']"
HIST8ed6bf93,USER6222e9b3,FLYa263c4,New York,United States,Luxembourg,Visa Free,Cox's Bazar,New York,3,[],[]
HISTe0226059,USER211814c8,FLY9cc42f,New York,United States,Netherlands,Visa Free,Cox's Bazar,New York,12,[],[]
HIST0d8d812b,USER1b8cf794,FLY0316a4,New York,United States,Algeria,Visa Required,Rajshahi,New York,4,[],[]
HIST111c9e46,USER31b98224,FLYc26ae8,Dubai,United Arab Emirates,Canada,Visa Free,Sylhet Osmani,Dubai,6,"['RESTO301769', 'RESTO588994', 'RESTO157846', 'RESTO19112a', 'RESTO91daaa', 'RESTO2fc452', 'RESTO3e2212', 'RESTOeaf22e', 'RESTOcf3e0c', 'RESTOd65a0c', 'RESTOd4a290', 'RESTOc811dd']","['HOT9c79bf', 'HOT9f31bc']"
HIST98bbc8dd,USERef83e730,FLY31ddc7,Dubai,United Arab Emirates,Panama,Visa Required,Chittagong,Dubai,11,"['RESTO91daaa', 'RESTO3e2212', 'RESTO4b852f', 'RESTO8b1c60', 'RESTOd65a0c', 'RESTOeaf22e', 'RESTO265fd6', 'RESTOc811dd', 'RESTO64fcf0', 'RESTO3ecf6c', 'RESTO2fc452', 'RESTOd4a290', 'RESTOcf3e0c', 'RESTO82af76', 'RESTO157846', 'RESTO19112a', 'RESTObe3105', 'RESTO301769', 'RESTO588994', 'RESTO879f0f']","['HOT9c79bf', 'HOTe2489d', 'HOT3eb17c']"
HISTbaef54c6,USERfb9de427,FLY9572d8,London,United Kingdom,Paraguay,Visa Free,Chittagong,London,8,"['RESTOc0b4cb', 'RESTOfeb448', 'RESTO15602c', 'RESTO33b6b9', 'RESTOcd6e90', 'RESTOb9a21a', 'RESTO0d4f52', 'RESTO6f47a9', 'RESTO03b7b2', 'RESTO1d0984', 'RESTO3c208c', 'RESTO82e2a6', 'RESTO8d65c2', 'RESTO78189b', 'RESTO1ac4e3', 'RESTO0d36de', 'RESTO6bc0e3', 'RESTO006c0c', 'RESTO8a18c6', 'RESTOe1162d']","['HOT4bb686', 'HOTf0b6ac']"
HIST3b1846a0,USER994d6f60,FLYfc4bae,London,United Kingdom,Bangladesh,Visa Required,Rajshahi,London,12,"['RESTOe1162d', 'RESTO0d36de', 'RESTO1d0984', 'RESTO78189b', 'RESTOc0b4cb', 'RESTOcd6e90', 'RESTO6bc0e3', 'RESTO0d4f52', 'RESTO3c208c', 'RESTO33b6b9', 'RESTOfeb448', 'RESTO1ac4e3', 'RESTO8d65c2', 'RESTO8a18c6', 'RESTO15602c', 'RESTOb9a21a', 'RESTO82e2a6', 'RESTO03b7b2', 'RESTO6f47a9', 'RESTO006c0c']","['HOT93b5d6', 'HOT46c53d', 'HOTe17fc0']"
HISTabdbe9d2,USER13c54562,FLY5c62d5,New York,United States,Nigeria,Visa Required,Rajshahi,New York,13,[],[]
HIST87193886,USER1e091c24,FLY4492e3,New York,United States,Azerbaijan,Visa Required,Barisal,New York,11,[],[]
HIST552cb3a6,USERaf1161cd,FLY3bf8d1,London,United Kingdom,Mongolia,Visa Required,Cox's Bazar,London,9,"['RESTO6f47a9', 'RESTO0d4f52', 'RESTOb9a21a', 'RESTOfeb448', 'RESTO1d0984', 'RESTO3c208c', 'RESTO8a18c6', 'RESTO6bc0e3', 'RESTO33b6b9', 'RESTOe1162d', 'RESTO8d65c2', 'RESTOc0b4cb', 'RESTO0d36de', 'RESTO03b7b2', 'RESTO1ac4e3', 'RESTO006c0c', 'RESTO15602c', 'RESTOcd6e90']","['HOT31d525', 'HOTc87b68']"
HISTf9600544,USER6c4853fa,FLYbb8917,London,United Kingdom,United Arab Emirates,Visa Free,Sylhet Osmani,London,6,"['RESTOb9a21a', 'RESTOc0b4cb', 'RESTO0d36de', 'RESTO6f47a9', 'RESTO1d0984', 'RESTO3c208c', 'RESTOe1162d', 'RESTO8d65c2', 'RESTO8a18c6', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTO1ac4e3']","['HOT93b5d6', 'HOTc87b68']"
HISTccaa0717,USER17970506,FLYfd4220,Dubai,United Arab Emirates,Paraguay,Visa Free,Barisal,Dubai,4,"['RESTO91daaa', 'RESTO82af76', 'RESTO588994', 'RESTObe3105', 'RESTOd65a0c', 'RESTO3ecf6c', 'RESTOd4a290', 'RESTO157846']",['HOT3fb1cd']
HIST1d214c6a,USER67373204,FLY915f19,Dubai,United Arab Emirates,Panama,Visa Required,Dhaka,Dubai,14,"['RESTO879f0f', 'RESTOd65a0c', 'RESTOcf3e0c', 'RESTObe3105', 'RESTOc811dd', 'RESTO588994', 'RESTO3e2212', 'RESTO91daaa', 'RESTO3ecf6c', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO82af76', 'RESTO64fcf0', 'RESTO157846', 'RESTO19112a', 'RESTOd4a290', 'RESTO2fc452', 'RESTO8b1c60', 'RESTO301769', 'RESTO265fd6']","['HOTb66964', 'HOT13e0df', 'HOT471596', 'HOT9f31bc']"
HISTc1a93cc8,USER0860f2f5,FLYf35a1f,New York,United States,Marshall Islands,Visa Free,Barisal,New York,13,[],[]
HIST30fbc689,USER48fc9bee,FLYa8e86e,Istanbul,Türkiye,Bangladesh,Visa Required,Cox's Bazar,Istanbul,13,[],"['HOTcbf2d4', 'HOT7d7b83', 'HOT2b4c5c']"
HIST44b6594c,USER67373204,FLY00e5c7,Dubai,United Arab Emirates,Panama,Visa Required,Dhaka,Dubai,9,"['RESTO4b852f', 'RESTO64fcf0', 'RESTO8b1c60', 'RESTOc811dd', 'RESTO3e2212', 'RESTO19112a', 'RESTOeaf22e', 'RESTOcf3e0c', 'RESTO301769', 'RESTO265fd6', 'RESTO157846', 'RESTO2fc452', 'RESTOd4a290', 'RESTOd65a0c', 'RESTO879f0f', 'RESTO91daaa', 'RESTO588994', 'RESTObe3105']","['HOTad404c', 'HOT3473a9']"
HISTe1b5463b,USERe5c2319c,FLYf8d84e,New York,United States,Tunisia,Visa Required,Sylhet Osmani,New York,13,[],[]
HIST4d91674d,USER210e15db,FLY01af86,Dubai,United Arab Emirates,Jordan,Visa Required,Rajshahi,Dubai,4,"['RESTO157846', 'RESTObe3105', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO8b1c60', 'RESTO3e2212', 'RESTO301769', 'RESTO64fcf0']",['HOT3473a9']
HISTc427e698,USER7c186e4d,FLY2eca51,London,United Kingdom,Bangladesh,Visa Required,Barisal,London,11,"['RESTO33b6b9', 'RESTOe1162d', 'RESTO8a18c6', 'RESTO0d36de', 'RESTO3c208c', 'RESTOcd6e90', 'RESTO0d4f52', 'RESTO8d65c2', 'RESTO15602c', 'RESTO82e2a6', 'RESTO03b7b2', 'RESTO1ac4e3', 'RESTOb9a21a', 'RESTO6bc0e3', 'RESTOfeb448', 'RESTO1d0984', 'RESTO78189b', 'RESTO006c0c', 'RESTO6f47a9', 'RESTOc0b4cb']","['HOT8610df', 'HOTe17fc0']"
HISTd621a84d,USERfca3d85d,FLYd74e71,London,United Kingdom,Bangladesh,Visa Required,Barisal,London,10,"['RESTO1ac4e3', 'RESTO8d65c2', 'RESTO15602c', 'RESTO78189b', 'RESTO1d0984', 'RESTO6bc0e3', 'RESTO8a18c6', 'RESTOb9a21a', 'RESTO0d36de', 'RESTOe1162d', 'RESTO0d4f52', 'RESTOc0b4cb', 'RESTO3c208c', 'RESTO03b7b2', 'RESTOfeb448', 'RESTO6f47a9', 'RESTO33b6b9', 'RESTO82e2a6', 'RESTOcd6e90', 'RESTO006c0c']","['HOTe17fc0', 'HOT93b5d6', 'HOT280fd9']"
HIST8913d4e2,USER0860f2f5,FLY5b9e0d,London,United Kingdom,Marshall Islands,Visa Free,Barisal,London,12,"['RESTOfeb448', 'RESTO0d36de', 'RESTO15602c', 'RESTO78189b', 'RESTOe1162d', 'RESTOb9a21a', 'RESTO006c0c', 'RESTOc0b4cb', 'RESTOcd6e90', 'RESTO8d65c2', 'RESTO3c208c', 'RESTO0d4f52', 'RESTO82e2a6', 'RESTO1d0984', 'RESTO6f47a9', 'RESTO6bc0e3', 'RESTO8a18c6', 'RESTO1ac4e3', 'RESTO03b7b2', 'RESTO33b6b9']","['HOT843998', 'HOT4bb686', 'HOT280fd9']"
HISTcef52cf4,USERccf6de47,FLY1e3248,Istanbul,Türkiye,Bangladesh,Visa Required,Chittagong,Istanbul,7,[],"['HOTc22832', 'HOT729339']"
HISTaae393f4,USEReb11f57d,FLYee302a,London,United Kingdom,Austria,Visa Free,Cox's Bazar,London,3,"['RESTOe1162d', 'RESTOfeb448', 'RESTOc0b4cb', 'RESTO33b6b9', 'RESTO6f47a9', 'RESTO15602c', 'RESTO78189b', 'RESTO8d65c2', 'RESTO3c208c']",['HOTbdde71']
HISTb89b35cf,USER6568df5d,FLYa91a75,New York,United States,Algeria,Visa Required,Jessore,New York,13,[],[]
HIST3675c11e,USER6bfc12c5,FLY5c1a26,Dubai,United Arab Emirates,Kenya,Visa Required,Barisal,Dubai,3,"['RESTO265fd6', 'RESTO4b852f', 'RESTO82af76', 'RESTOd65a0c', 'RESTOeaf22e', 'RESTO64fcf0', 'RESTO19112a', 'RESTO91daaa', 'RESTOc811dd']",['HOT321e12']
HISTee429f8f,USERee86f05e,FLY951eb5,Dubai,United Arab Emirates,Bangladesh,Visa Required,Dhaka,Dubai,12,"['RESTO2fc452', 'RESTOd65a0c', 'RESTO301769', 'RESTO3e2212', 'RESTOc811dd', 'RESTO157846', 'RESTO588994', 'RESTO64fcf0', 'RESTObe3105', 'RESTOeaf22e', 'RESTO4b852f', 'RESTO82af76', 'RESTO3ecf6c', 'RESTO879f0f', 'RESTO265fd6', 'RESTO8b1c60', 'RESTOcf3e0c', 'RESTO91daaa', 'RESTO19112a', 'RESTOd4a290']","['HOT321e12', 'HOT9c79bf', 'HOT46cd99']"
HISTb9e0a81f,USER17613028,FLYc4e524,London,United Kingdom,Bangladesh,Visa Required,Rajshahi,London,6,"['RESTOb9a21a', 'RESTOe1162d', 'RESTOc0b4cb', 'RESTO6bc0e3', 'RESTO0d36de', 'RESTOcd6e90', 'RESTO82e2a6', 'RESTO03b7b2', 'RESTO33b6b9', 'RESTO8a18c6', 'RESTO3c208c', 'RESTOfeb448']",['HOT843998']
HIST62465d3a,USERaf6aad1a,FLY09df2a,Dubai,United Arab Emirates,Greece,Visa Free,Jessore,Dubai,5,"['RESTO3ecf6c', 'RESTO82af76', 'RESTO265fd6', 'RESTOc811dd', 'RESTO588994', 'RESTO19112a', 'RESTO3e2212', 'RESTOcf3e0c', 'RESTOd4a290', 'RESTO879f0f']",['HOTe5da72']
