flight_id,Airline,Departure Airport Code,Dep Airport Name,Arrival Airport Code,Arr Airport Name,Departure Date & Time,Arrival Date & Time,Duration (hrs),Stopovers,Aircraft Type,Class,Booking Source,Seasonality,Days Before Departure,City Arr,Country Arr,City Dep,Country Dep,Base Fare (EUR),Tax & Surcharge (EUR),Total Fare (EUR)
FLYa194e6,Qatar Airways,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-06-04 08:01:00,2025-06-04 12:00:29,3.991583700111568,Direct,Boeing 737,First Class,Travel Agency,Hajj,47,Dubai,United Arab Emirates,Saidpur,Bangladesh,2996.04,483.41,3479.45
FLY1ddbde,Turkish Airlines,BZL,Barisal Airport,IST,Istanbul Airport,2025-06-03 23:04:00,2025-06-04 06:05:26,7.023987448488065,1 Stop,Airbus A350,Economy,Direct Booking,Hajj,38,Istanbul,Turkey,Barisal,Bangladesh,157.71,57.66,215.37
FLY9d7aa2,Qatar Airways,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-10-07 13:05:00,2025-10-08 03:16:46,14.196157342813096,1 Stop,Boeing 777,First Class,Travel Agency,Regular,27,New York,United States,Sylhet Osmani,Bangladesh,288.6,94.29,382.89
FLYf7d27a,Malaysian Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-10-10 05:27:00,2025-10-10 14:13:15,8.7709157442558,1 Stop,Airbus A350,First Class,Online Website,Regular,14,London,United Kingdom,Chittagong,Bangladesh,1831.72,325.76,2157.48
FLYb3a159,Air Astra,BZL,Barisal Airport,LHR,London Heathrow Airport,2026-01-04 01:10:00,2026-01-04 10:02:11,8.869984830736986,1 Stop,Boeing 777,First Class,Travel Agency,Winter Holidays,69,London,United Kingdom,Barisal,Bangladesh,2128.24,370.24,2498.48
FLY0f79c3,AirAsia,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-06-13 00:13:00,2025-06-13 13:33:04,13.334693478707107,1 Stop,Airbus A350,Business,Travel Agency,Regular,82,New York,United States,Sylhet Osmani,Bangladesh,913.97,188.1,1102.07
FLYd845ba,Gulf Air,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2025-10-05 20:29:00,2025-10-06 03:43:35,7.243174463208891,1 Stop,Boeing 777,First Class,Direct Booking,Regular,23,Istanbul,Turkey,Dhaka,Bangladesh,1020.95,187.14,1208.09
FLY4c6467,Cathay Pacific,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-11-05 22:19:00,2025-11-06 08:24:12,10.086783101095492,1 Stop,Boeing 777,Economy,Online Website,Regular,50,London,United Kingdom,Cox's Bazar,Bangladesh,388.12,109.22,497.34
FLY15b613,IndiGo,SPD,Saidpur Airport,IST,Istanbul Airport,2025-06-29 02:55:00,2025-06-29 09:03:45,6.145984840037843,1 Stop,Airbus A350,First Class,Direct Booking,Regular,44,Istanbul,Turkey,Saidpur,Bangladesh,430.46,98.57,529.03
FLY59de18,Turkish Airlines,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-04-08 12:26:00,2025-04-08 20:47:54,8.365033725153088,2 Stops,Airbus A350,First Class,Travel Agency,Regular,4,London,United Kingdom,Dhaka,Bangladesh,2185.7,378.86,3077.47
FLYad08e0,Kuwait Airways,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-01-18 14:35:00,2025-01-19 05:32:30,14.95840774178632,1 Stop,Boeing 777,Business,Direct Booking,Regular,12,New York,United States,Cox's Bazar,Bangladesh,498.69,125.8,624.49
FLY7825b1,Turkish Airlines,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-08-01 13:05:00,2025-08-01 17:24:57,4.332541027489734,Direct,Boeing 787,Business,Travel Agency,Regular,57,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,753.73,147.06,900.79
FLY5d6a20,Malaysian Airlines,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-06-20 10:15:00,2025-06-20 18:25:16,8.171180727540925,1 Stop,Boeing 777,Economy,Online Website,Regular,7,London,United Kingdom,Rajshahi,Bangladesh,545.9,132.89,678.79
FLYdf81f1,US-Bangla Airlines,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-09-25 05:28:00,2025-09-25 11:56:48,6.480228993728101,1 Stop,Airbus A350,First Class,Travel Agency,Regular,46,Istanbul,Turkey,Rajshahi,Bangladesh,1828.11,308.22,2136.33
FLYe4bcac,Air Arabia,BZL,Barisal Airport,DXB,Dubai International Airport,2025-08-16 07:51:00,2025-08-16 11:44:29,3.8914466055371735,Direct,Boeing 737,Business,Travel Agency,Regular,58,Dubai,United Arab Emirates,Barisal,Bangladesh,339.54,84.93,424.47
FLYd31023,Singapore Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-08-26 13:12:00,2025-08-26 22:24:47,9.213331144557788,2 Stops,Boeing 777,Economy,Online Website,Regular,18,London,United Kingdom,Saidpur,Bangladesh,100.43,66.06,166.5
FLYbeb8ad,IndiGo,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-06-19 16:22:00,2025-06-20 05:37:00,13.25003364238348,1 Stop,Boeing 777,Economy,Travel Agency,Regular,60,New York,United States,Chittagong,Bangladesh,383.51,108.53,492.04
FLY7ab540,Cathay Pacific,SPD,Saidpur Airport,DXB,Dubai International Airport,2025-12-21 08:10:00,2025-12-21 11:46:01,3.6003058344792382,Direct,Boeing 787,First Class,Online Website,Winter Holidays,86,Dubai,United Arab Emirates,Saidpur,Bangladesh,1420.32,247.05,1667.37
FLY6ec38c,Malaysian Airlines,CXB,Cox's Bazar Airport,JFK,"John F. Kennedy International Airport, New York",2025-05-15 22:44:00,2025-05-16 14:06:29,15.374813230954576,1 Stop,Airbus A350,Business,Travel Agency,Regular,39,New York,United States,Cox's Bazar,Bangladesh,1035.24,206.29,1241.52
FLY0b6aae,US-Bangla Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2025-01-29 00:07:00,2025-01-29 04:13:59,4.116499074665771,Direct,Boeing 737,Business,Online Website,Regular,6,Dubai,United Arab Emirates,Barisal,Bangladesh,888.07,167.21,1055.28
FLYd86af8,Gulf Air,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2026-02-27 12:52:00,2026-02-27 17:11:13,4.320318161074146,Direct,Boeing 787,First Class,Online Website,Winter Holidays,61,Dubai,United Arab Emirates,Dhaka,Bangladesh,2119.45,351.92,2471.37
FLYda4d77,Thai Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",JFK,"John F. Kennedy International Airport, New York",2025-04-11 04:56:00,2025-04-11 17:57:04,13.01791653369724,2 Stops,Boeing 777,Economy,Direct Booking,Regular,30,New York,United States,Dhaka,Bangladesh,411.29,112.69,523.99
FLY62bdee,British Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2026-01-26 19:52:00,2026-01-27 04:18:04,8.43453142247719,1 Stop,Airbus A350,First Class,Direct Booking,Winter Holidays,31,London,United Kingdom,Dhaka,Bangladesh,1873.74,332.06,2205.8
FLY950d16,IndiGo,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2026-03-09 23:46:00,2026-03-10 05:57:19,6.188730625975091,1 Stop,Boeing 777,Business,Travel Agency,Regular,75,Istanbul,Turkey,Chittagong,Bangladesh,673.0,134.95,807.94
FLYb9386a,Vistara,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-01-27 08:57:00,2025-01-27 23:51:03,14.900845505165837,1 Stop,Airbus A350,Business,Travel Agency,Regular,23,New York,United States,Chittagong,Bangladesh,561.5,135.22,696.72
FLYd989c6,US-Bangla Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-08-01 17:37:00,2025-08-02 02:54:13,9.286963448647564,1 Stop,Boeing 777,Business,Direct Booking,Regular,5,London,United Kingdom,Saidpur,Bangladesh,701.78,156.27,858.05
FLYfeea43,Malaysian Airlines,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-07-28 07:19:00,2025-07-28 16:20:37,9.026980731230717,1 Stop,Boeing 777,Economy,Online Website,Regular,64,London,United Kingdom,Jessore,Bangladesh,157.14,74.57,231.71
FLYbb2d5a,Malaysian Airlines,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-04-06 23:48:00,2025-04-07 06:34:08,6.769083177338387,1 Stop,Boeing 777,Economy,Direct Booking,Regular,52,Istanbul,Turkey,Rajshahi,Bangladesh,475.08,105.26,580.34
FLY0c5480,AirAsia,DAC,"Hazrat Shahjalal International Airport, Dhaka",LHR,London Heathrow Airport,2025-04-04 12:15:00,2025-04-04 20:42:33,8.459260648588117,1 Stop,Airbus A350,Business,Travel Agency,Regular,1,London,United Kingdom,Dhaka,Bangladesh,1117.43,218.61,1603.26
FLY9caba6,US-Bangla Airlines,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-01-25 09:45:00,2025-01-25 19:19:15,9.570875373809711,1 Stop,Airbus A350,First Class,Online Website,Regular,19,London,United Kingdom,Cox's Bazar,Bangladesh,1940.32,342.05,2282.37
FLY8e4582,Emirates,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-05-20 13:31:00,2025-05-20 20:15:20,6.738931543482197,1 Stop,Boeing 777,First Class,Direct Booking,Regular,24,Istanbul,Turkey,Chittagong,Bangladesh,951.11,176.67,1127.77
FLYf47457,Malaysian Airlines,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-12-31 18:11:00,2026-01-01 03:29:14,9.30392763136615,1 Stop,Boeing 777,Economy,Direct Booking,Winter Holidays,88,London,United Kingdom,Saidpur,Bangladesh,453.03,118.95,571.98
FLY026671,AirAsia,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-09-01 09:35:00,2025-09-01 13:40:17,4.08819542611008,Direct,Boeing 787,Economy,Online Website,Regular,7,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,291.07,77.66,368.73
FLY54045f,NovoAir,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-12-26 03:23:00,2025-12-26 09:49:27,6.441088091808569,1 Stop,Boeing 777,Economy,Online Website,Winter Holidays,59,Istanbul,Turkey,Cox's Bazar,Bangladesh,206.26,64.94,271.2
FLY1df9ba,Qatar Airways,SPD,Saidpur Airport,IST,Istanbul Airport,2025-06-24 23:10:00,2025-06-25 05:17:02,6.117309822139851,1 Stop,Boeing 777,First Class,Travel Agency,Regular,53,Istanbul,Turkey,Saidpur,Bangladesh,1168.89,209.33,1378.22
FLYba3937,Air Astra,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-09-14 13:41:00,2025-09-14 20:35:56,6.915816301553927,1 Stop,Boeing 777,First Class,Online Website,Regular,2,Istanbul,Turkey,Sylhet Osmani,Bangladesh,2298.87,378.83,3213.24
FLYd4d5b2,Air Arabia,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-07-19 23:45:00,2025-07-20 13:42:28,13.957891255995966,1 Stop,Airbus A350,Business,Direct Booking,Regular,53,New York,United States,Sylhet Osmani,Bangladesh,883.57,183.54,1067.1
FLYe02679,Cathay Pacific,BZL,Barisal Airport,DXB,Dubai International Airport,2025-08-11 03:21:00,2025-08-11 07:10:30,3.8251716045503175,Direct,Boeing 737,Economy,Online Website,Regular,46,Dubai,United Arab Emirates,Barisal,Bangladesh,474.09,105.11,579.2
FLYd9e6cd,SriLankan Airlines,BZL,Barisal Airport,DXB,Dubai International Airport,2026-01-21 16:49:00,2026-01-21 20:42:10,3.8862834457483824,Direct,Boeing 787,Business,Online Website,Winter Holidays,63,Dubai,United Arab Emirates,Barisal,Bangladesh,974.95,180.24,1155.19
FLYa34dde,Cathay Pacific,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-05-31 23:29:00,2025-06-01 03:20:10,3.852970926929945,1 Stop,Boeing 787,First Class,Travel Agency,Regular,11,Dubai,United Arab Emirates,Dhaka,Bangladesh,598.33,123.75,722.08
FLY36a243,US-Bangla Airlines,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-09-14 18:36:00,2025-09-15 07:14:33,12.642733620709178,1 Stop,Boeing 777,Economy,Direct Booking,Regular,61,New York,United States,Saidpur,Bangladesh,452.0,118.8,570.8
FLYfa3160,FlyDubai,SPD,Saidpur Airport,JFK,"John F. Kennedy International Airport, New York",2025-11-12 09:00:00,2025-11-12 21:38:59,12.6497900957096,1 Stop,Boeing 777,Economy,Direct Booking,Regular,87,New York,United States,Saidpur,Bangladesh,261.99,90.3,352.29
FLY3fa0fd,Saudia,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-07-17 16:58:00,2025-07-17 20:38:19,3.672000053800898,Direct,Boeing 787,Economy,Online Website,Regular,69,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,124.72,52.71,177.43
FLY296159,Saudia,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2026-01-03 03:59:00,2026-01-03 19:01:16,15.037907894916165,2 Stops,Airbus A350,Economy,Travel Agency,Winter Holidays,34,New York,United States,Jessore,Bangladesh,353.26,103.99,457.25
FLY2819da,Gulf Air,RJH,"Shah Makhdum Airport, Rajshahi",LHR,London Heathrow Airport,2025-12-01 08:14:00,2025-12-01 16:49:20,8.589041954022067,2 Stops,Boeing 777,Economy,Direct Booking,Winter Holidays,18,London,United Kingdom,Rajshahi,Bangladesh,496.02,125.4,621.42
FLYce4569,Turkish Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-10-22 17:02:00,2025-10-23 06:40:36,13.64352139643531,1 Stop,Airbus A350,First Class,Direct Booking,Regular,3,New York,United States,Jessore,Bangladesh,1023.45,204.52,1473.57
FLY13eafc,Kuwait Airways,JSR,Jessore Airport,IST,Istanbul Airport,2026-01-30 07:09:00,2026-01-30 13:04:52,5.9312398032251705,1 Stop,Airbus A350,First Class,Direct Booking,Winter Holidays,72,Istanbul,Turkey,Jessore,Bangladesh,1989.15,332.37,2321.52
FLY732aa9,Thai Airways,RJH,"Shah Makhdum Airport, Rajshahi",JFK,"John F. Kennedy International Airport, New York",2025-08-25 22:51:00,2025-08-26 13:22:10,14.519621154355884,1 Stop,Airbus A350,Economy,Online Website,Regular,34,New York,United States,Rajshahi,Bangladesh,135.24,71.29,206.53
FLY93c81a,Lufthansa,SPD,Saidpur Airport,IST,Istanbul Airport,2025-05-19 15:31:00,2025-05-19 21:30:00,5.983367644217648,2 Stops,Boeing 777,First Class,Online Website,Regular,74,Istanbul,Turkey,Saidpur,Bangladesh,980.42,181.06,1161.49
FLY7534ef,FlyDubai,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2025-12-30 10:31:00,2025-12-30 19:39:43,9.145446061842412,2 Stops,Airbus A350,First Class,Travel Agency,Winter Holidays,55,London,United Kingdom,Sylhet Osmani,Bangladesh,1419.03,263.85,1682.89
FLY29c034,IndiGo,CGP,"Shah Amanat International Airport, Chittagong",JFK,"John F. Kennedy International Airport, New York",2025-04-28 08:44:00,2025-04-28 23:09:40,14.428029408666424,1 Stop,Airbus A350,First Class,Direct Booking,Regular,75,New York,United States,Chittagong,Bangladesh,1864.26,330.64,2194.9
FLYce9066,Etihad Airways,DAC,"Hazrat Shahjalal International Airport, Dhaka",IST,Istanbul Airport,2026-01-13 06:44:00,2026-01-13 13:25:58,6.699520464663893,1 Stop,Boeing 777,Economy,Direct Booking,Winter Holidays,79,Istanbul,Turkey,Dhaka,Bangladesh,51.53,41.73,93.26
FLY16e9e3,Air India,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-07-18 08:18:00,2025-07-18 21:25:37,13.126944974249714,2 Stops,Airbus A350,Business,Direct Booking,Regular,67,New York,United States,Sylhet Osmani,Bangladesh,740.93,162.14,903.07
FLY4903d5,Kuwait Airways,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-11-12 09:05:00,2025-11-12 18:17:12,9.203585150688824,1 Stop,Boeing 777,First Class,Travel Agency,Regular,56,London,United Kingdom,Jessore,Bangladesh,819.98,174.0,993.98
FLY1b7553,Lufthansa,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-03-12 10:11:00,2025-03-12 22:54:48,12.730184918166056,1 Stop,Airbus A350,Economy,Online Website,Regular,29,New York,United States,Jessore,Bangladesh,405.25,111.79,517.04
FLY39d5d6,Thai Airways,RJH,"Shah Makhdum Airport, Rajshahi",DXB,Dubai International Airport,2025-12-01 10:15:00,2025-12-01 14:18:51,4.064396708046307,1 Stop,Boeing 787,Business,Travel Agency,Winter Holidays,53,Dubai,United Arab Emirates,Rajshahi,Bangladesh,513.51,111.03,624.54
FLY0e7b41,Thai Airways,SPD,Saidpur Airport,DXB,Dubai International Airport,2026-01-16 09:16:00,2026-01-16 12:50:10,3.5696994929173647,1 Stop,Boeing 787,Economy,Travel Agency,Winter Holidays,32,Dubai,United Arab Emirates,Saidpur,Bangladesh,554.18,117.13,671.31
FLYb4cafb,Gulf Air,JSR,Jessore Airport,LHR,London Heathrow Airport,2025-10-22 04:51:00,2025-10-22 13:11:23,8.339879864375801,1 Stop,Airbus A350,Business,Online Website,Regular,40,London,United Kingdom,Jessore,Bangladesh,859.04,179.86,1038.89
FLY45285e,Biman Bangladesh Airlines,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-12-30 04:12:00,2025-12-30 14:05:52,9.898043470207735,1 Stop,Airbus A350,Business,Online Website,Winter Holidays,69,London,United Kingdom,Cox's Bazar,Bangladesh,507.76,127.16,634.93
FLYa5c0cd,Air Arabia,ZYL,"Osmani International Airport, Sylhet",JFK,"John F. Kennedy International Airport, New York",2025-11-19 10:13:00,2025-11-19 23:58:15,13.75433196322614,1 Stop,Airbus A350,Economy,Direct Booking,Regular,9,New York,United States,Sylhet Osmani,Bangladesh,293.7,95.06,388.76
FLY21043e,Malaysian Airlines,ZYL,"Osmani International Airport, Sylhet",IST,Istanbul Airport,2025-05-18 04:52:00,2025-05-18 11:07:53,6.264926120250932,1 Stop,Boeing 777,Economy,Online Website,Regular,41,Istanbul,Turkey,Sylhet Osmani,Bangladesh,471.04,104.66,575.7
FLY61bc99,British Airways,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2025-05-19 12:33:00,2025-05-19 22:13:04,9.66786751901566,2 Stops,Boeing 777,Economy,Travel Agency,Regular,48,London,United Kingdom,Cox's Bazar,Bangladesh,251.26,88.69,339.94
FLY499fd1,NovoAir,CGP,"Shah Amanat International Airport, Chittagong",IST,Istanbul Airport,2025-10-29 15:11:00,2025-10-29 22:30:46,7.32957775238743,1 Stop,Airbus A350,First Class,Online Website,Regular,14,Istanbul,Turkey,Chittagong,Bangladesh,318.3,81.74,400.04
FLYaecf1b,Etihad Airways,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-10-15 05:04:00,2025-10-15 12:56:00,7.8668085440212385,2 Stops,Boeing 777,First Class,Travel Agency,Regular,1,London,United Kingdom,Saidpur,Bangladesh,1561.21,285.18,2215.67
FLY516b13,US-Bangla Airlines,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-06-10 03:36:00,2025-06-10 16:30:15,12.904403231019511,1 Stop,Airbus A350,Economy,Travel Agency,Regular,35,New York,United States,Jessore,Bangladesh,380.56,108.08,488.65
FLYa976a3,US-Bangla Airlines,CGP,"Shah Amanat International Airport, Chittagong",LHR,London Heathrow Airport,2025-09-17 01:30:00,2025-09-17 10:18:23,8.806447879623558,1 Stop,Boeing 777,Business,Online Website,Regular,45,London,United Kingdom,Chittagong,Bangladesh,948.18,193.23,1141.41
FLY18b6bf,Thai Airways,CXB,Cox's Bazar Airport,IST,Istanbul Airport,2025-08-20 06:47:00,2025-08-20 13:54:17,7.121480559964729,1 Stop,Airbus A350,Economy,Online Website,Regular,39,Istanbul,Turkey,Cox's Bazar,Bangladesh,455.65,102.35,558.0
FLY5fd5df,FlyDubai,RJH,"Shah Makhdum Airport, Rajshahi",IST,Istanbul Airport,2025-12-29 05:10:00,2025-12-29 11:36:16,6.43788516749434,1 Stop,Boeing 777,Economy,Online Website,Winter Holidays,6,Istanbul,Turkey,Rajshahi,Bangladesh,353.54,87.03,440.57
FLY1d0637,Vistara,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2025-11-11 12:42:00,2025-11-11 16:50:32,4.142447067984788,Direct,Boeing 787,Economy,Direct Booking,Regular,23,Dubai,United Arab Emirates,Chittagong,Bangladesh,345.76,85.86,431.62
FLY8139ea,Emirates,ZYL,"Osmani International Airport, Sylhet",DXB,Dubai International Airport,2025-06-01 01:44:00,2025-06-01 05:30:38,3.7773900361719854,Direct,Boeing 737,Business,Travel Agency,Regular,6,Dubai,United Arab Emirates,Sylhet Osmani,Bangladesh,490.92,107.64,598.56
FLY6cda46,Lufthansa,JSR,Jessore Airport,DXB,Dubai International Airport,2025-10-23 15:27:00,2025-10-23 18:55:16,3.4711866296865024,1 Stop,Boeing 737,First Class,Online Website,Regular,40,Dubai,United Arab Emirates,Jessore,Bangladesh,480.48,106.07,586.55
FLY7583b8,FlyDubai,SPD,Saidpur Airport,LHR,London Heathrow Airport,2025-11-20 06:16:00,2025-11-20 14:31:09,8.252638040807883,1 Stop,Boeing 777,First Class,Direct Booking,Regular,79,London,United Kingdom,Saidpur,Bangladesh,1930.75,340.61,2271.36
FLY79c4ca,Qatar Airways,CXB,Cox's Bazar Airport,LHR,London Heathrow Airport,2026-01-15 15:09:00,2026-01-16 00:51:27,9.707601504932017,1 Stop,Boeing 777,First Class,Travel Agency,Winter Holidays,63,London,United Kingdom,Cox's Bazar,Bangladesh,1275.3,242.3,1517.6
FLY31ddc7,Thai Airways,CGP,"Shah Amanat International Airport, Chittagong",DXB,Dubai International Airport,2026-02-01 11:50:00,2026-02-01 16:02:16,4.204700475395679,1 Stop,Boeing 737,Business,Online Website,Winter Holidays,84,Dubai,United Arab Emirates,Chittagong,Bangladesh,762.82,148.42,911.24
FLYc0c03a,Turkish Airlines,ZYL,"Osmani International Airport, Sylhet",LHR,London Heathrow Airport,2025-12-31 04:16:00,2025-12-31 12:31:30,8.258425552120391,1 Stop,Airbus A350,First Class,Direct Booking,Winter Holidays,20,London,United Kingdom,Sylhet Osmani,Bangladesh,2215.65,383.35,2599.0
FLY183e56,FlyDubai,JSR,Jessore Airport,JFK,"John F. Kennedy International Airport, New York",2025-04-03 14:34:00,2025-04-04 05:40:48,15.113515068109733,1 Stop,Airbus A350,Business,Direct Booking,Regular,1,New York,United States,Jessore,Bangladesh,675.52,152.33,993.42
FLY591b11,NovoAir,DAC,"Hazrat Shahjalal International Airport, Dhaka",DXB,Dubai International Airport,2025-02-23 14:17:00,2025-02-23 18:29:14,4.203990879047593,Direct,Boeing 787,Business,Travel Agency,Regular,26,Dubai,United Arab Emirates,Dhaka,Bangladesh,386.72,92.01,478.73
